Age,Gender,Academic_Level,Primary_Platform,Daily_Usage_Hours,Weekend_Extra_Hours,Device_Type,Sleep_Duration_Hours,Sleep_Quality_Score,Late_Night_Usage,Social_Comparison_Frequency,Perceived_Stress_Score,Mental_Health_Index,Academic_Performance_GPA,Overall_Impact
17,0,0,0,3.3,2.1,1,7.4,4,0,4,11.0,79,3.44,2
18,1,2,6,6.5,1.0,1,5.3,2,0,3,20.0,68,3.14,1
21,0,2,5,4.6,2.0,1,5.9,3,1,2,10.0,78,3.4,2
16,1,0,6,6.0,2.0,1,5.0,1,1,2,19.0,80,3.12,2
19,0,2,0,5.7,0.8,1,9.3,3,0,1,14.0,92,4.0,2
17,1,0,6,4.3,2.3,1,7.2,3,1,3,14.0,92,3.62,2
21,1,0,4,3.7,1.2,1,7.3,2,1,4,11.0,85,3.81,2
20,0,2,3,2.9,2.1,1,6.1,4,0,3,18.0,82,3.07,2
20,1,2,6,4.6,2.2,1,7.3,3,0,4,15.0,82,3.76,2
17,0,0,2,4.9,0.8,1,6.7,3,0,2,23.0,82,3.19,2
20,1,2,4,4.2,3.1,1,6.2,2,0,2,14.0,89,3.18,2
20,1,2,4,3.9,2.1,1,6.4,2,0,3,11.0,87,2.82,2
15,1,0,0,4.6,2.6,0,6.4,3,1,2,15.0,78,3.66,2
19,1,2,2,6.6,2.8,1,6.8,3,1,2,14.0,81,3.08,2
19,0,2,6,7.0,2.1,0,6.4,3,1,3,11.0,72,3.49,2
17,1,0,0,7.0,0.8,1,6.7,2,1,3,21.0,68,3.55,2
16,1,0,6,2.1,3.3,1,7.1,2,0,0,0.0,98,4.0,2
17,2,0,2,8.9,0.9,1,5.8,1,0,4,15.0,72,3.17,2
18,0,2,4,3.3,1.8,1,9.0,3,0,2,15.0,95,3.37,2
20,0,2,6,2.6,2.0,1,8.7,4,1,2,5.0,94,3.72,2
17,1,0,6,3.8,1.5,1,6.8,3,0,3,11.0,78,3.84,2
20,1,2,4,7.5,1.7,0,5.4,1,1,4,18.0,69,2.89,1
18,1,2,0,5.0,0.4,1,7.1,2,0,1,2.0,80,4.0,2
18,1,2,6,5.8,1.6,1,6.9,2,1,2,13.0,83,3.39,2
20,1,2,4,14.0,1.8,1,3.7,1,1,2,35.0,51,2.69,0
19,1,2,6,4.0,1.7,1,6.5,3,0,2,11.0,79,3.28,2
18,0,2,5,4.0,2.6,1,7.4,4,0,3,15.0,83,3.12,2
19,1,2,6,3.7,1.8,0,6.8,4,0,2,13.0,89,3.73,2
17,0,0,0,11.1,1.3,1,3.2,1,0,1,29.0,46,2.91,0
18,0,2,6,3.2,2.1,1,8.7,3,0,2,4.0,98,3.87,2
21,0,2,0,4.3,0.0,1,9.2,2,0,1,4.0,98,3.83,2
16,2,0,0,2.5,0.8,1,7.2,2,1,1,13.0,89,3.41,2
19,0,2,0,8.3,1.7,1,5.7,3,1,3,13.0,68,2.94,2
15,0,0,2,4.3,1.8,1,7.4,2,1,3,11.0,87,3.63,2
18,0,0,0,10.0,1.1,1,5.6,1,0,3,24.0,51,3.09,1
17,0,0,6,3.2,2.6,0,8.9,4,1,3,7.0,98,4.0,2
18,1,2,4,8.7,2.8,1,6.4,1,1,4,16.0,58,3.21,1
20,1,2,4,5.6,2.9,1,7.9,4,1,2,11.0,74,3.51,2
17,0,0,5,2.6,3.0,1,7.0,3,0,3,0.0,93,3.47,2
19,1,2,0,3.3,1.8,2,6.5,2,0,2,12.0,81,3.71,2
17,1,0,4,4.1,2.1,1,5.9,3,1,2,15.0,86,3.56,2
21,0,2,5,11.4,2.6,1,5.1,1,1,3,23.0,61,2.73,1
18,0,2,0,5.9,0.8,1,5.8,1,1,0,13.0,82,3.7,2
17,1,0,0,4.9,1.2,1,7.0,2,1,2,12.0,95,3.31,2
18,3,2,1,4.9,2.4,1,7.6,3,0,0,8.0,98,4.0,2
18,1,2,0,4.4,1.5,1,8.3,3,0,4,12.0,87,3.43,2
19,1,2,4,5.8,1.3,1,6.1,2,0,3,20.0,72,3.69,2
16,0,0,0,3.7,1.7,0,7.7,2,0,3,6.0,86,3.63,2
21,1,2,4,2.0,0.7,2,7.2,3,1,2,0.0,98,3.46,2
18,0,2,4,6.4,2.0,1,6.4,1,0,1,15.0,77,3.07,2
17,0,0,6,4.2,1.8,1,6.5,3,0,3,11.0,80,4.0,2
16,2,0,0,9.8,1.9,1,4.8,1,1,2,17.0,60,3.02,1
19,1,2,4,5.0,1.9,1,6.1,2,1,1,8.0,86,3.46,2
19,1,2,5,1.3,2.9,1,8.2,5,1,3,0.0,95,4.0,2
18,0,0,0,5.3,1.9,1,8.1,3,1,2,12.0,80,3.88,2
16,1,0,5,4.8,1.3,1,7.8,3,1,3,10.0,91,3.8,2
18,1,2,4,6.1,0.6,1,5.7,2,1,3,8.0,84,3.47,2
20,0,2,0,4.6,3.0,1,6.1,2,0,2,10.0,86,3.71,2
17,0,0,4,4.0,1.7,1,8.1,3,1,2,15.0,82,3.46,2
18,1,2,0,2.1,0.1,1,8.1,4,0,1,8.0,98,4.0,2
19,1,2,0,2.3,2.7,1,7.6,4,0,4,9.0,86,3.62,2
16,1,0,4,2.3,2.2,1,7.2,4,0,2,7.0,86,3.28,2
21,0,2,0,6.8,1.7,1,7.6,2,1,2,15.0,78,3.62,2
17,1,0,3,4.6,0.8,1,7.7,3,1,0,18.0,86,3.09,2
19,1,2,6,5.0,2.4,1,6.2,1,1,4,22.0,68,3.25,1
19,1,2,6,4.6,1.6,1,8.4,3,1,2,8.0,83,4.0,2
21,0,2,2,2.9,1.1,1,6.7,3,1,1,11.0,76,3.36,2
15,0,0,6,4.4,0.9,1,6.6,3,0,4,11.0,86,4.0,2
17,0,0,3,4.0,1.6,1,6.8,2,1,1,16.0,80,3.73,2
20,0,2,4,5.2,1.6,1,7.5,3,1,2,18.0,87,3.4,2
20,0,2,0,5.1,1.4,0,6.3,3,0,0,15.0,82,3.53,2
16,1,0,4,2.3,1.3,1,9.1,4,0,3,9.0,98,4.0,2
17,1,0,4,4.7,1.3,1,6.1,2,0,3,8.0,86,3.33,2
16,1,0,5,4.3,0.6,0,7.0,3,0,2,10.0,81,3.06,2
17,0,0,0,5.3,1.0,1,6.6,3,0,3,11.0,80,3.02,2
17,0,0,2,5.2,1.9,1,7.7,3,1,0,9.0,89,3.84,2
19,2,2,4,10.0,2.4,1,3.9,1,1,3,30.0,47,3.35,1
21,1,2,5,2.9,2.1,1,7.2,3,1,2,9.0,86,3.92,2
21,1,2,2,5.2,3.0,0,8.0,3,1,2,9.0,89,4.0,2
17,1,0,3,3.1,2.1,0,7.5,3,1,1,9.0,96,3.02,2
20,1,2,4,5.1,2.6,1,6.3,2,1,1,11.0,82,3.59,2
17,0,0,0,5.5,2.1,1,6.6,3,1,3,8.0,77,3.43,2
18,0,2,4,7.1,1.4,1,4.9,2,1,0,17.0,60,3.74,2
17,0,0,4,10.2,0.2,1,5.2,1,1,2,19.0,59,3.34,1
17,1,0,6,4.3,3.1,1,8.2,4,0,1,12.0,91,3.71,2
19,1,2,3,3.8,1.2,1,7.1,3,0,2,10.0,81,2.96,2
21,1,2,4,7.0,2.1,1,6.9,1,1,1,17.0,68,3.73,2
15,0,0,3,6.6,1.1,1,5.3,2,1,1,21.0,65,3.32,1
18,0,2,4,4.8,1.8,1,6.6,3,0,3,12.0,79,3.22,2
18,0,2,6,6.4,2.6,1,6.2,2,1,3,23.0,74,2.65,1
19,0,2,0,4.6,3.4,1,7.7,3,0,3,9.0,90,3.5,2
19,1,2,0,9.9,2.0,1,3.9,1,1,2,30.0,48,3.1,0
21,0,2,0,6.1,2.4,1,7.2,2,1,3,15.0,71,3.8,2
21,0,2,6,1.9,2.3,1,7.0,4,0,3,11.0,88,3.72,2
18,0,2,0,8.0,3.2,1,6.2,1,1,1,20.0,76,3.25,2
18,0,2,6,11.7,2.0,0,5.0,1,1,3,34.0,45,2.38,0
18,0,2,0,1.4,1.9,1,8.4,4,0,3,0.0,96,4.0,2
18,0,2,4,1.8,2.5,0,8.4,4,0,4,7.0,88,4.0,2
18,1,2,0,3.2,0.3,1,7.3,3,0,2,11.0,89,3.46,2
17,0,0,6,8.2,2.5,1,5.3,1,1,2,19.0,66,3.16,1
20,1,2,4,7.1,1.8,1,6.6,2,1,3,10.0,72,3.71,2
20,2,0,0,9.2,2.5,1,5.7,2,0,2,20.0,78,2.38,1
18,0,2,6,6.8,0.8,1,6.7,3,1,3,11.0,77,3.57,2
18,1,0,3,5.1,1.4,1,5.4,1,1,3,22.0,73,3.29,1
16,0,0,0,5.6,3.4,1,5.9,2,1,2,16.0,76,3.13,2
24,0,2,0,2.6,2.4,1,6.9,3,0,3,6.0,97,3.73,2
19,1,2,6,4.9,1.1,1,5.8,2,0,3,11.0,76,2.93,2
15,0,0,0,5.1,1.9,1,6.3,2,1,2,10.0,81,3.07,2
16,0,0,4,6.0,2.0,1,4.8,1,1,3,13.0,76,3.4,2
20,0,2,0,7.7,0.9,1,6.1,1,0,1,22.0,70,3.16,1
19,1,2,6,4.2,1.3,1,7.0,3,0,3,13.0,84,3.9,2
20,0,2,0,5.0,2.3,0,5.9,2,1,1,18.0,71,3.47,2
18,1,2,0,8.6,1.4,1,6.5,1,1,2,25.0,64,2.71,1
20,1,0,0,4.9,1.8,1,5.6,2,1,3,16.0,78,3.62,2
19,1,2,6,7.8,1.6,1,5.5,1,1,3,24.0,69,2.86,1
18,0,2,0,4.0,1.9,1,7.5,3,1,1,9.0,97,4.0,2
20,1,2,6,10.0,1.4,1,6.9,2,1,2,21.0,80,3.11,2
18,0,2,0,2.1,1.4,0,8.5,5,0,3,3.0,93,4.0,2
21,0,0,4,2.3,0.7,1,7.4,4,0,2,7.0,97,4.0,2
20,0,2,5,8.7,2.0,1,6.9,2,1,3,23.0,76,2.45,1
21,1,2,0,3.6,2.9,0,7.4,2,0,3,8.0,81,3.49,2
19,0,2,5,3.4,2.4,0,6.9,2,0,3,6.0,85,3.94,2
21,0,2,6,3.3,1.6,1,7.1,3,0,2,7.0,93,3.3,2
17,1,0,4,2.4,1.0,1,8.6,4,1,3,10.0,85,3.35,2
17,1,0,4,5.5,2.0,0,7.3,3,1,3,13.0,82,3.04,2
22,0,2,5,2.5,1.4,1,7.8,3,1,2,12.0,88,3.87,2
18,2,2,0,4.4,0.9,1,6.3,1,1,3,9.0,86,4.0,2
15,1,0,6,4.1,1.3,1,7.4,2,0,2,13.0,86,3.46,2
23,0,1,6,6.8,1.9,1,6.2,2,1,3,19.0,75,3.25,2
16,0,0,0,9.2,1.2,1,5.1,1,1,0,15.0,69,3.36,2
18,2,2,0,14.0,2.7,0,5.0,1,1,3,31.0,38,2.98,0
24,0,2,0,8.2,1.3,1,5.9,2,1,2,14.0,77,3.3,2
18,1,2,6,7.6,2.4,1,5.6,1,0,3,15.0,73,3.3,2
21,0,2,4,2.1,2.1,1,6.9,3,0,2,6.0,88,3.81,2
18,1,2,0,3.0,2.3,1,8.2,4,0,2,9.0,87,3.57,2
19,1,2,0,1.9,1.8,1,9.3,4,0,2,10.0,98,3.46,2
19,1,2,0,8.3,1.3,1,6.7,2,1,1,21.0,67,3.38,1
24,1,1,2,4.8,2.8,1,7.6,3,0,2,0.0,98,3.63,2
21,1,2,4,2.3,2.1,0,8.9,4,1,3,7.0,96,3.59,2
18,1,2,4,6.5,1.5,1,5.7,2,0,4,13.0,74,3.34,2
20,1,2,3,6.2,0.0,1,5.0,1,1,4,23.0,72,2.9,1
18,1,2,6,5.9,1.1,1,7.9,2,1,3,12.0,80,3.42,2
19,0,2,4,5.1,1.0,1,6.9,3,1,2,13.0,75,3.76,2
22,0,2,4,4.1,1.7,1,7.7,3,0,4,2.0,98,3.14,2
15,1,0,2,2.3,3.3,0,6.3,3,0,1,11.0,82,3.94,2
23,1,1,4,2.7,3.2,1,7.3,3,0,2,9.0,96,3.4,2
19,0,2,4,3.7,2.6,0,7.5,2,0,3,12.0,87,3.18,2
19,1,2,6,4.2,2.8,1,6.9,3,0,3,9.0,95,3.33,2
15,1,0,6,1.8,1.9,1,7.4,3,0,3,8.0,98,3.93,2
18,1,2,6,4.0,0.9,1,8.6,4,1,3,10.0,91,4.0,2
17,1,0,0,2.3,2.3,1,5.0,1,1,2,14.0,79,3.75,2
19,1,2,0,5.8,1.5,0,7.1,2,1,3,15.0,73,3.53,2
18,0,2,0,4.2,1.3,1,8.0,4,0,1,8.0,87,3.53,2
18,1,2,0,5.9,2.7,2,7.1,3,1,1,18.0,77,3.34,2
20,0,2,5,2.7,1.9,1,7.7,3,1,2,7.0,92,3.35,2
18,1,2,0,3.5,3.0,1,7.3,3,0,3,6.0,88,3.41,2
19,1,2,4,6.7,2.5,1,5.8,2,1,1,17.0,68,3.22,2
19,0,2,6,5.3,1.9,2,7.5,3,0,4,6.0,84,3.91,2
16,0,0,4,9.3,0.3,1,6.4,1,1,2,23.0,63,2.94,1
20,1,2,6,4.4,1.6,1,6.2,2,1,3,17.0,82,3.61,2
16,0,0,4,6.1,1.4,1,6.7,3,1,1,19.0,83,3.34,2
15,0,0,4,8.7,2.7,1,6.9,2,1,2,15.0,81,3.06,2
22,0,2,1,3.9,2.2,0,8.3,3,0,2,13.0,80,3.92,2
17,2,0,6,12.5,3.3,1,4.7,1,1,3,21.0,54,2.57,1
22,0,1,4,4.7,0.4,1,7.4,3,0,2,15.0,82,3.24,2
17,1,0,4,8.9,1.4,1,5.3,1,1,2,26.0,76,2.93,1
20,1,2,4,4.2,2.3,1,6.2,3,0,1,16.0,87,3.23,2
17,1,0,0,3.1,2.7,1,8.3,3,0,1,10.0,93,3.53,2
19,1,2,3,2.7,2.4,1,8.1,4,1,1,7.0,96,3.9,2
17,0,0,4,4.3,3.0,1,6.6,3,0,0,7.0,96,3.81,2
23,1,1,0,4.9,1.6,1,7.1,3,1,4,9.0,82,3.19,2
17,1,0,0,3.0,1.9,1,6.7,3,1,3,15.0,83,3.96,2
17,0,0,0,4.7,2.4,1,6.5,2,1,3,22.0,67,3.13,1
18,0,2,6,4.0,3.3,1,6.9,3,0,2,7.0,92,3.91,2
18,0,2,5,4.1,1.7,1,7.5,4,0,0,0.0,98,3.86,2
20,1,2,0,5.4,2.2,1,6.1,2,1,1,14.0,77,3.51,2
19,0,2,0,6.7,1.6,1,8.4,3,1,4,19.0,77,3.14,2
20,0,2,0,3.4,1.7,1,8.0,3,0,3,14.0,87,3.65,2
19,0,2,2,4.3,2.3,1,7.9,2,0,3,9.0,85,3.41,2
19,1,2,0,2.7,2.1,1,6.8,4,1,3,7.0,86,3.84,2
17,0,0,6,14.0,1.9,1,3.6,1,1,4,36.0,34,2.49,0
20,0,2,4,5.6,1.5,2,5.9,1,0,2,14.0,85,3.38,2
21,0,2,6,11.7,1.8,1,4.1,1,1,0,30.0,60,2.67,0
16,0,0,4,5.0,1.7,1,7.6,2,0,2,5.0,88,3.46,2
18,0,2,6,5.1,1.1,1,6.6,2,0,0,16.0,80,3.64,2
16,1,0,0,2.9,1.4,1,7.5,3,0,4,5.0,97,3.47,2
16,0,0,6,5.4,1.6,1,7.9,3,1,2,11.0,82,3.34,2
19,1,2,6,2.8,3.0,1,7.8,5,0,2,9.0,86,3.78,2
21,1,2,0,7.1,2.0,1,6.4,1,1,3,17.0,75,3.36,2
19,2,2,0,9.8,1.8,0,5.9,2,0,2,25.0,71,2.73,1
19,0,2,3,4.7,2.3,1,5.8,2,1,3,13.0,90,3.51,2
21,1,2,0,5.1,0.3,1,7.3,3,1,3,15.0,82,3.24,2
20,1,2,4,10.9,2.1,1,4.2,1,1,2,27.0,58,3.02,1
20,1,2,4,7.3,1.8,1,7.2,2,1,4,10.0,85,3.62,2
22,1,1,4,3.0,2.6,0,6.7,3,0,0,8.0,84,3.56,2
18,0,2,0,8.3,0.5,1,4.7,2,1,4,18.0,70,3.03,2
18,1,0,6,8.3,2.3,2,5.0,1,0,2,13.0,62,3.09,2
19,0,2,6,4.0,0.8,1,6.0,2,0,1,14.0,77,3.16,2
20,1,2,6,4.9,1.0,1,9.1,3,1,4,18.0,92,3.56,2
18,1,2,4,2.1,2.8,1,8.1,3,0,3,4.0,98,3.6,2
21,3,2,0,2.3,1.5,1,8.2,3,0,2,0.0,98,4.0,2
17,1,0,0,4.0,1.5,1,7.0,3,0,3,20.0,76,3.51,2
18,0,2,3,11.0,1.2,1,5.6,1,1,3,25.0,62,3.65,1
18,0,2,0,7.4,0.3,1,5.7,2,1,3,16.0,80,3.14,2
20,1,2,0,8.7,1.8,1,4.5,1,0,2,18.0,57,2.93,1
18,0,2,0,6.8,2.0,1,6.1,2,1,2,19.0,79,3.5,2
20,0,2,0,2.3,2.1,0,7.5,3,1,3,5.0,98,3.39,2
17,0,0,0,4.9,2.0,1,6.2,2,1,4,10.0,81,3.23,2
16,0,0,0,6.3,1.5,1,4.7,2,1,2,24.0,57,2.52,1
17,1,0,4,2.9,0.9,1,7.5,3,1,3,4.0,91,3.93,2
21,1,2,5,5.3,3.4,1,6.8,2,0,3,9.0,82,3.57,2
21,0,2,0,5.6,1.3,1,5.7,1,1,4,18.0,74,3.71,2
17,1,0,4,2.7,1.5,1,8.2,4,0,3,3.0,91,4.0,2
17,1,0,2,5.2,1.1,1,5.9,3,1,3,16.0,72,3.46,2
22,0,2,4,2.7,1.8,2,8.2,4,1,2,4.0,98,4.0,2
16,0,0,0,2.9,1.2,1,8.6,3,1,2,11.0,84,3.52,2
23,0,1,6,5.1,2.9,0,6.7,2,1,3,19.0,87,3.62,2
18,0,2,0,3.7,2.1,1,6.9,2,0,3,12.0,73,3.55,2
18,1,2,4,5.1,1.1,1,6.3,2,1,0,11.0,79,2.95,2
18,1,2,4,3.4,1.4,1,7.9,4,0,1,6.0,85,3.96,2
21,1,2,3,14.0,0.0,1,3.1,1,1,1,35.0,38,2.58,0
17,0,0,6,5.1,1.6,1,6.0,2,1,2,18.0,78,3.68,2
18,0,2,0,9.8,1.8,2,5.9,1,1,3,14.0,63,3.43,2
22,1,1,3,3.4,2.4,1,7.0,4,0,2,12.0,79,3.58,2
16,1,0,6,8.5,1.6,1,5.1,2,1,2,22.0,71,3.09,1
17,0,0,4,4.2,1.8,0,6.6,3,1,1,14.0,79,3.3,2
25,0,2,5,1.9,3.7,1,7.0,3,1,2,8.0,81,3.75,2
21,0,2,0,3.7,1.3,1,6.5,3,1,3,12.0,73,3.2,2
20,1,2,3,5.7,1.5,1,5.3,1,1,2,12.0,72,3.14,2
15,1,0,4,5.5,0.8,1,7.9,3,1,2,15.0,91,3.77,2
18,0,2,3,6.0,1.8,1,6.4,1,1,2,19.0,68,2.85,1
17,1,0,3,4.7,1.3,1,6.1,2,0,2,9.0,87,4.0,2
18,1,2,5,5.3,2.3,1,6.8,2,1,1,11.0,86,3.22,2
17,0,0,2,2.8,1.3,1,5.3,2,1,0,9.0,71,4.0,2
18,1,2,6,1.7,0.0,1,7.5,4,0,2,14.0,95,3.51,2
23,1,1,4,5.4,1.3,1,6.3,2,1,2,5.0,85,3.44,2
16,1,0,6,7.5,2.3,1,6.4,1,1,3,22.0,66,3.34,1
20,0,2,6,10.4,2.0,1,4.1,1,1,2,32.0,53,2.53,0
19,1,2,6,10.8,0.8,1,4.5,1,1,3,32.0,41,3.46,0
17,1,0,4,7.4,1.8,1,6.2,2,1,3,20.0,73,2.74,1
18,1,2,6,10.5,2.0,1,5.8,1,1,3,22.0,65,2.72,1
20,1,0,6,4.9,2.1,1,7.9,2,1,2,10.0,87,3.48,2
18,1,0,4,10.7,1.9,1,3.7,1,0,3,21.0,61,3.47,1
18,0,2,0,5.4,2.2,1,7.6,3,1,0,15.0,83,3.32,2
20,0,2,4,3.7,1.5,1,8.7,3,0,1,7.0,86,3.76,2
23,1,1,0,11.3,1.5,1,4.4,1,1,1,30.0,56,2.59,0
17,1,0,4,6.2,0.9,1,7.5,3,1,4,17.0,76,3.25,2
18,1,2,2,6.0,2.0,1,5.7,2,1,3,17.0,72,3.45,2
16,1,0,4,6.0,0.6,1,7.3,2,1,3,15.0,77,3.46,2
15,0,0,4,4.3,1.7,1,6.4,2,1,3,12.0,82,2.87,2
18,1,2,4,6.8,1.3,0,6.0,2,1,3,17.0,62,2.89,1
17,0,0,5,3.2,1.8,1,7.7,3,1,2,13.0,87,3.88,2
19,1,0,0,3.6,0.4,1,7.2,4,0,3,14.0,92,3.88,2
18,2,0,4,1.4,2.8,1,7.9,4,1,2,1.0,87,3.99,2
17,0,0,3,8.0,2.0,1,7.7,2,1,2,14.0,80,3.22,2
22,1,1,4,8.1,2.7,1,6.0,2,1,2,16.0,76,3.2,2
20,1,2,2,3.2,1.7,1,5.9,1,1,2,7.0,84,3.46,2
21,0,2,4,2.6,1.8,1,6.5,3,0,0,13.0,92,3.75,2
17,1,0,0,6.2,2.0,0,7.5,1,1,2,2.0,75,3.88,2
20,1,0,4,4.9,2.5,1,7.3,3,0,0,17.0,73,3.65,2
23,0,2,2,6.4,1.6,0,4.8,1,1,2,9.0,75,3.13,2
23,1,1,4,3.1,1.3,0,6.6,3,1,2,18.0,89,3.29,2
19,0,2,3,4.6,1.5,1,7.9,4,0,3,4.0,84,3.48,2
19,1,2,4,2.9,1.1,1,7.7,4,1,3,8.0,94,3.73,2
17,1,0,5,4.1,1.2,1,7.1,3,1,3,6.0,93,3.75,2
17,1,0,4,5.6,3.6,0,7.9,3,1,2,11.0,78,3.33,2
21,0,2,5,4.3,1.1,1,7.3,4,0,0,12.0,84,3.32,2
21,2,2,0,4.6,1.5,0,8.3,4,0,2,9.0,89,4.0,2
17,0,0,0,3.7,0.8,2,7.9,4,0,2,6.0,96,3.38,2
19,0,2,0,2.4,1.3,1,6.5,3,1,2,1.0,91,3.8,2
19,1,2,4,2.8,0.8,1,6.4,2,0,4,14.0,98,3.51,2
20,0,2,4,2.6,2.3,1,7.5,5,1,1,14.0,90,3.73,2
22,1,2,0,6.5,2.8,1,6.6,3,0,1,20.0,80,3.34,2
20,0,2,3,5.6,2.2,0,6.5,2,1,3,12.0,84,3.69,2
20,0,2,3,3.7,1.2,1,8.4,3,1,3,0.0,92,3.74,2
20,1,2,4,2.5,0.9,1,6.0,1,0,2,11.0,87,3.48,2
18,0,2,6,2.4,2.4,0,8.4,4,1,1,8.0,90,3.57,2
20,1,2,3,9.9,2.3,1,6.6,2,1,3,25.0,72,3.07,1
20,0,2,4,3.1,3.2,1,7.7,4,1,3,8.0,92,3.43,2
19,0,2,4,2.8,2.4,1,7.1,4,0,3,8.0,90,4.0,2
20,0,2,0,4.6,0.9,0,7.7,2,0,3,8.0,93,3.78,2
17,1,0,0,6.4,1.9,0,7.9,3,1,3,18.0,88,3.12,2
19,2,2,3,5.6,2.3,1,7.1,3,0,2,11.0,80,3.49,2
16,1,0,0,5.2,2.4,1,7.1,3,1,4,16.0,84,3.27,2
18,0,2,5,4.3,2.5,1,7.8,3,1,3,17.0,88,3.15,2
19,1,0,0,4.4,1.0,0,8.0,4,0,1,15.0,91,3.06,2
17,0,0,0,5.1,1.4,1,6.2,2,1,2,18.0,75,3.51,2
17,0,0,4,5.7,1.5,1,6.0,2,0,2,12.0,81,3.75,2
19,0,2,0,4.3,0.7,1,7.6,3,0,3,10.0,88,3.94,2
25,1,1,0,3.8,2.2,2,7.1,2,1,0,14.0,80,4.0,2
18,1,2,0,4.0,1.1,1,7.6,3,1,3,13.0,84,3.74,2
22,1,1,0,2.9,1.8,1,7.4,3,0,2,5.0,85,3.85,2
20,1,2,6,4.3,2.2,1,6.8,3,0,1,4.0,85,3.59,2
20,1,2,0,9.2,3.2,1,6.4,2,0,4,21.0,65,2.72,1
17,1,0,0,5.9,2.0,0,6.4,2,1,4,22.0,67,3.19,1
18,0,2,0,2.1,1.9,2,7.1,3,0,2,4.0,84,3.98,2
25,1,1,4,2.3,1.7,1,7.4,3,0,0,12.0,90,3.58,2
16,0,0,0,14.0,0.9,2,4.6,1,1,0,35.0,39,1.9,0
20,0,2,6,2.9,2.1,1,7.2,4,1,3,7.0,82,3.9,2
17,0,0,1,6.0,2.7,1,6.8,2,1,3,15.0,76,2.82,2
19,1,2,4,10.7,1.0,1,4.5,1,1,2,23.0,62,3.18,1
20,1,2,0,4.6,1.8,1,7.0,3,0,1,9.0,87,3.42,2
25,1,1,0,3.5,2.7,1,6.3,3,1,2,10.0,85,3.54,2
21,3,2,0,3.0,1.8,1,7.8,3,1,1,4.0,93,3.51,2
16,0,0,0,5.3,1.4,1,5.3,1,0,2,12.0,65,3.56,2
20,0,2,2,8.1,0.6,1,6.7,2,1,3,16.0,82,3.22,2
18,1,2,3,3.8,1.4,1,7.5,2,0,1,1.0,94,3.97,2
16,0,0,0,6.6,2.0,1,6.5,1,1,1,18.0,83,3.38,2
16,0,0,6,3.0,0.2,1,6.6,2,1,2,4.0,93,4.0,2
19,0,2,3,4.3,0.8,0,8.1,3,0,1,4.0,88,3.67,2
18,0,0,4,4.4,1.4,1,7.5,4,1,3,11.0,92,3.37,2
17,1,0,4,3.4,1.6,1,7.0,4,0,2,7.0,83,3.93,2
19,0,2,0,3.1,2.3,1,7.0,2,0,1,13.0,93,3.56,2
19,3,2,0,2.5,1.6,1,6.9,3,1,2,18.0,87,3.73,2
17,1,0,4,5.0,2.1,1,6.5,1,1,4,8.0,87,4.0,2
24,1,1,6,7.1,3.0,1,6.8,1,1,1,15.0,67,3.18,2
17,0,0,4,6.2,1.4,1,6.5,2,1,2,25.0,71,3.23,1
17,0,0,6,5.8,1.6,1,7.9,3,1,3,10.0,85,3.21,2
16,1,0,4,4.6,2.7,1,7.1,4,1,1,17.0,94,3.46,2
18,1,2,0,5.0,1.5,1,7.5,2,0,3,17.0,82,3.73,2
16,1,0,4,2.9,1.4,1,7.2,4,0,2,9.0,98,3.71,2
15,0,0,6,3.2,3.3,1,9.8,5,1,2,12.0,96,3.27,2
22,0,1,3,12.4,0.2,1,5.7,1,1,1,18.0,59,2.78,1
18,1,2,0,7.7,1.7,1,5.4,2,1,1,17.0,62,3.07,1
17,0,0,3,4.7,1.6,1,6.1,2,1,2,16.0,81,3.55,2
19,1,2,3,4.4,2.2,1,7.3,3,1,0,14.0,82,3.71,2
19,1,2,3,7.8,1.8,1,4.6,1,1,1,19.0,73,3.44,2
20,0,0,5,4.3,2.3,1,6.8,4,0,2,13.0,87,2.89,2
20,1,2,0,6.5,0.6,1,7.1,2,1,3,12.0,71,3.23,2
21,1,2,0,3.1,1.5,2,6.3,3,1,2,8.0,91,3.54,2
18,0,2,0,8.5,1.7,1,5.4,1,1,1,19.0,73,2.71,1
20,0,2,0,5.6,1.7,1,6.5,2,1,2,11.0,77,3.69,2
17,1,0,0,5.4,2.1,1,6.7,1,1,4,9.0,82,3.4,2
17,0,0,4,5.6,2.2,1,7.7,4,1,3,19.0,83,3.3,2
18,1,2,4,6.0,2.6,1,7.4,3,1,2,16.0,76,3.24,2
17,1,0,4,4.0,2.8,1,7.4,3,1,4,12.0,82,3.68,2
19,0,2,4,3.2,2.5,1,8.4,4,1,2,9.0,87,4.0,2
20,1,2,6,4.9,1.2,1,6.1,2,0,2,13.0,75,3.37,2
17,0,0,5,11.8,0.5,1,4.5,1,1,2,24.0,58,3.26,1
19,1,0,4,3.6,1.8,1,5.4,2,0,2,21.0,75,2.9,1
20,1,2,6,7.8,1.2,1,6.3,1,1,0,15.0,74,3.14,2
17,1,0,2,4.0,1.9,1,7.1,4,0,2,11.0,80,3.36,2
16,1,0,6,6.9,2.8,1,6.2,2,1,1,12.0,78,3.67,2
22,0,1,0,2.7,2.6,1,8.8,4,1,4,6.0,98,3.85,2
19,1,2,0,3.5,1.8,1,8.0,4,0,1,13.0,86,3.82,2
18,0,0,4,4.9,2.0,1,7.2,3,0,3,8.0,83,2.98,2
